text,label
All the money the Department of Citrus has is paid for by the citrus growers. You dont save dollars by eliminating the Department of Citrus.,0
"The EPA was asked about an environmental citation for the city landfill in Nashua, N.H. but didnt know why it was cited.",0
Says the 3C Corridor train would have taken an hour and 15 minutes longer to carry passengers across Ohio than it would have taken on a New York Central train in 1935.,0
The government will go out and buy my breast pump for my babies.,1
There is a very identifiable Somali community back home in Delaware.,1
"Says Republican gubernatorial candidate Scott Walker increased his own pay by $50,000.",1
"Palin said stimulus money for weatherization required ""universal energy building codes for Alaska, kind of a one-size-fits-all building code that isn't going to work up there in Alaska.""",1
My opponent has no child care plan.,1
"Says Republican U.S. Senate candidate Ted Cruz opposes the DREAM Act, which is supported by 85% of Latinos.",0
I am a candidate. I have not withdrawn.,0
The majority support (raising) the minimum wage.,0
Says President Barack Obama has not proposed one thing that would change the fact that Warren Buffett pays a lower tax rate than his secretary.,1
"300,000 Floridians have lost their health insurance as a result of Obamacare.",1
Says Mitt Romney had millions in a Swiss bank account.,0
Most of the state budget isnt for state government doing things. ... 85 percent of the state budget is transferred to local communities for delivery of service.,0
The United States spends almost three times per capita what they spend in the U.K. on health care and 50 percent more than they pay in France.,0
"According to one study, the minimum wage today is worth $2 less than in 1968.",0
The DREAM Act the would give amnesty to over two million illegal aliens.,1
"For four years, we balanced the budget and paid off $405 billion in debt.",1
"Donald Trumps education plan to dramatically slash funding for public education would fire 49,000 Texas teachers.",1
Science is very certain that the measles vaccine doesnt cause autism.,0
A tax on soda and juice drinks would disproportionately increase taxes on low-income families in Philadelphia.,0
"After taking hundreds of thousands of dollars from Goldman Sachs and other Wall Street banks, (Debbie Wasserman Schultz) has voted to prevent the Consumer Financial Protection Bureau from regulating payday loans and addressing racial discrimination in car loans.",0
Kip Kinkel and Clackamas Town Center shootings both where citizen with gun stopped the crime,1
Not a single unarmed white person has been shot by the police in New York in about 45 years.,1
The Georgia Secretary of States Office and the Georgia State Elections Board investigate and penalize hundreds of people guilty of election fraud.,0
Oregon leads the nation in number of jobs per capita in manufacturing.,1
"The Obama administration ""has been constrained by the Oil Pollution Act of 1990, which basically gives the responsible party the lead role in trying to not only fix the problem, but contain the problem.""",1
"Electric utility FirstEnergys annual revenues are greater than the GDP of Haiti, Kyrgyzstan, Iceland, or 15 African nations.",0
"George Allen voted for 40,000 earmarks.",0
The Libertarian Party is the third-largest political party in the U.S.,1
Taxes on groceries and medicine will rise under a plan to improve roads and rail for metro Atlanta.,0
New Glarus Brewing Co.s Spotted Cow is available only in Wisconsin.,0
Says he did the very best in a recent poll in Iowa matching up each of the major Republican presidential candidates against President Barack Obama.,0
The U.S. military is at risk of losing its military superiority because our Navy is smaller than its been since 1917. Our Air Force is smaller and older than any time since 1947.,1
"All legislative mail, from the content to the timing, is approved by the speakers office.",1
"Were above 800 million Muslims radicalized, more than half the Muslims on Earth Thats not a minority. Thats now a majority.",1
The Trans-Texas Corridor is dead.,0
If we just froze spending at 2007 levels ... by 2013 we would balance the budget ... and by 2020 we would cut the national debt in half.,0
Seth Magaziner plans to spend billions more of your money.,1
"President Barack Obama wants to take in 250,000 (people) from Syria.",1
"Under the cap-and-trade bill, homes would have to be retrofitted to meet energy and water efficiency standards before they could be sold.",1
Virginias educational level among whites is higher than Georgias.,0
Says the Donald J.Trump Foundations money is his money.,1
Its been nearly three weeks since the president has commented on questions about possible hidden wait lists at veterans hospitals.,0
On allowing Shelby Countys schools merger commission to finish work before allowing any new merger legislation.,1
The Republicans just voted last year to end Medicare.,1
"Under Hosni Mubaraks rule, Egypt received more American dollars than any country besides Israel.",0
You know our current president is (Muslim). You know hes not even an American.,1
Says the typical homeowner will pay $4 more per month if library district passes.,0
Says the headlines tell the story of how Walker has mismanaged Milwaukee County,1
Probably less than 4 percent of Wisconsin residents are enjoying the subsidies from Obamacare.,0
"Every other democracy in the world has a health care system that covers everybody, and we don't.",1
"Says Tom Nelson backed higher taxes on Social Security, costing Wisconsin seniors $95 million.",1
The U.S. has the highest unintended pregnancy rate of any Western industrialized country.,0
